0.123454883694649,-0.4491947889328,-3592.875,1,0.998168213241334,0.943871048024467,3.79027147469804,234.75,0.333580374717712,222.620742797852
0.277279406785965,-0.0105777382850647,-2261.25,1,0.998198692088611,0.968734866374205,3.53774731649941,215.75,0.323736429214478,191.00244140625
-0.47872120141983,-0.111734718084335,-1483.125,1,0.993424620335687,0.815162777242789,2.58707108712589,206.25,0.296981483697891,198.715621948242
0.374100893735886,0.365183234214783,-4322.875,1,0.997741771605264,0.918082951012582,3.58225875598976,228.5,0.348381280899048,225.526748657227
0.273281753063202,-0.0696874260902405,-525.25,1,0.993546575711103,0.950008291554077,3.7572794065797,233.5,0.332133650779724,189.083877563477
0.123497113585472,-0.49863663315773,-2750.75,1,0.996576733192404,0.928760266389688,3.71395693783232,242.75,0.334375232458115,224.082733154297
0.435495495796204,0.528764605522156,-1805.5,1,0.995494415712756,0.978426155959243,3.44657951813612,218.5,0.329802185297012,181.907211303711
0.0415763072669506,-0.236007511615753,-2315.375,1,0.996655574126363,0.928974213472209,2.89888010450985,190.25,0.297085076570511,184.267593383789
0.481185078620911,-0.00912320613861084,-6238.25,1,0.998433311869826,0.98043208388341,3.47828552229678,204.75,0.32385841012001,202.907287597656
0.20641753077507,-0.0130331516265869,-2689.5,1,0.997396572364275,0.97407163553733,3.32806421559206,206.25,0.320070087909698,180.855499267578
0.466904252767563,0.430483639240265,-2205.5,1,0.997635255006847,0.980163873451494,3.49182930409011,219.75,0.344472229480743,191.844467163086
0.540419101715088,0.270023286342621,-1702.5,1,0.993532474703637,0.982247746950135,3.43385425937146,207.5,0.343996733427048,176.360229492188
0.111426495015621,-0.399649679660797,-1433.25,1,0.997218400383134,0.964249758718915,3.82074056165588,232.25,0.367609411478043,201.730560302734
0.4921595454216,0.0198207497596741,-3102.25,1,0.997461002331766,0.943371883600653,3.50721400700692,219.5,0.333851188421249,200.013031005859
0.254970401525497,0.439295947551727,-7085.875,1,0.99622226579627,0.956539813744744,3.32258015139909,219,0.307279884815216,206.052764892578
0.28365957736969,-0.293207705020905,-3785.25,1,0.993052105719298,0.937991450852936,3.73272814778563,232.25,0.384450227022171,222.445678710938
0.311910212039948,0.984227359294891,-4780.75,1,0.996024871129008,0.931250393111002,3.371097327177,225.75,0.315649688243866,211.210998535156
0.319137096405029,0.659887611865997,-3701.625,1,0.995891696653331,0.976595660234811,3.04769305131469,205.75,0.304565519094467,192.448348999023
0.317384004592896,0.0300793647766113,-1446.75,1,0.995834208311116,0.969749851088495,3.57762303466646,217.5,0.318707406520844,184.954925537109
0.301760345697403,0.178520262241364,-5221.875,1,0.995032103201445,0.971694293369089,3.63341931166498,225,0.311086177825928,215.136276245117
